node_key	node_type	local_label	authority
family_system::COMPRESSION::hybrid_mirrored_v1::5eb5a2741a3c0de08701438efe24f1326da1bc298f2f1bdee875a56d69315599	TRAJECTORY_FAMILY_SYSTEM	hybrid_mirrored_v1	GATE15_EXPLORATORY
family_system::COMPRESSION::resampled_shape_v1::97373352c79af3746b7718cd3cc03c3880ee3f1f124aba1f415e4970f807f17b	TRAJECTORY_FAMILY_SYSTEM	resampled_shape_v1	GATE15_EXPLORATORY
family_system::COMPRESSION::summary_geometry_v1::297001a37593a9f07f114956e146320e18f378912d6e483f8c6ea92499bc2c5e	TRAJECTORY_FAMILY_SYSTEM	summary_geometry_v1	GATE15_EXPLORATORY
family_system::EXPANSION::hybrid_mirrored_v1::aec22711ee5d4716189e7ee5fdb6f66806372f7673db38195f12c52920b27f37	TRAJECTORY_FAMILY_SYSTEM	hybrid_mirrored_v1	GATE15_EXPLORATORY
family_system::EXPANSION::resampled_shape_v1::58b56f65841117821e44b18d673cfbb724cd5634db5b5747ed1942b1ec4531e1	TRAJECTORY_FAMILY_SYSTEM	resampled_shape_v1	GATE15_EXPLORATORY
family_system::EXPANSION::summary_geometry_v1::ab7a0b1ee23b4f15713a65550bc59230eb702d8e1e3842b025330ae51207cd92	TRAJECTORY_FAMILY_SYSTEM	summary_geometry_v1	GATE15_EXPLORATORY
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::12	EXPANSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::13	EXPANSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::10	COMPRESSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::11	COMPRESSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::12	COMPRESSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::13	COMPRESSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::14	COMPRESSION_OBJECT	14	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::15	COMPRESSION_OBJECT	15	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::2	COMPRESSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::3	COMPRESSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::4	COMPRESSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::5	COMPRESSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::12	EXPANSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::13	EXPANSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::14	EXPANSION_OBJECT	14	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::10	COMPRESSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::11	COMPRESSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::12	COMPRESSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::13	COMPRESSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::2	COMPRESSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::3	COMPRESSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::4	COMPRESSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::5	COMPRESSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::12	EXPANSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::13	EXPANSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::10	COMPRESSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::11	COMPRESSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::2	COMPRESSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::3	COMPRESSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::4	COMPRESSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::5	COMPRESSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1777852800_1778457600_731365208587059786::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::10	COMPRESSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::11	COMPRESSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::12	COMPRESSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::13	COMPRESSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::14	COMPRESSION_OBJECT	14	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::15	COMPRESSION_OBJECT	15	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::16	COMPRESSION_OBJECT	16	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::17	COMPRESSION_OBJECT	17	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::2	COMPRESSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::3	COMPRESSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::4	COMPRESSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::5	COMPRESSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::12	EXPANSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::13	EXPANSION_OBJECT	13	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::14	EXPANSION_OBJECT	14	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::15	EXPANSION_OBJECT	15	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::16	EXPANSION_OBJECT	16	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::10	COMPRESSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::11	COMPRESSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::12	COMPRESSION_OBJECT	12	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::2	COMPRESSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::3	COMPRESSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::4	COMPRESSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5	COMPRESSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::10	COMPRESSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::11	COMPRESSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::2	COMPRESSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::3	COMPRESSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::4	COMPRESSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::5	COMPRESSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::6	COMPRESSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::7	COMPRESSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::8	COMPRESSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::9	COMPRESSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::1	EXPANSION_OBJECT	1	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::10	EXPANSION_OBJECT	10	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::11	EXPANSION_OBJECT	11	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::2	EXPANSION_OBJECT	2	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::3	EXPANSION_OBJECT	3	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::4	EXPANSION_OBJECT	4	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::5	EXPANSION_OBJECT	5	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::6	EXPANSION_OBJECT	6	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::7	EXPANSION_OBJECT	7	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::8	EXPANSION_OBJECT	8	RG3_RAW_OBJECT
object::RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::9	EXPANSION_OBJECT	9	RG3_RAW_OBJECT
object::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::1	COMPRESSION_OBJECT	1	RG3_RAW_OBJECT
